,sadness,joy,love,anger,fear,surprise
score,0.007951322011649609,0.04527820646762848,0.001877284375950694,0.8107004165649414,0.13261021673679352,0.0015825076261535287
score,0.030696492758579552,0.0036360984086059034,0.0007057464681565762,0.9520533084869385,0.011849344271467999,0.0010589808516670018
score,0.1483619500650093,0.01756294257938862,0.0011798811028711498,0.8040259182453156,0.02805669466033578,0.0008126269385684282
score,0.456937812268734,0.017306880676187575,0.09174808723037131,0.4262981517240405,0.0067907029297202826,0.0009183788788504899
score,0.45892533659935,0.00776699697598815,0.001289262785576284,0.5268332362174988,0.004510045517235994,0.0006751063629053533
score,0.9751719832420349,0.0054275402799248695,0.001181306317448616,0.016238000243902206,0.001792260562069714,0.0001889524282887578
score,0.0037678112275898457,0.0018857077229768038,0.001157181803137064,0.8878452777862549,0.10195869952440262,0.0033853482455015182
score,0.0015880207065492868,0.0006098668090999126,0.00026487454306334257,0.9943287968635559,0.0030625436920672655,0.00014586762699764222
score,0.004600036423653364,0.0005142830777913332,0.0002864389098249376,0.9923262596130371,0.0020753582939505577,0.00019769743084907532
score,0.0019375361735001206,0.002367063658311963,0.0004076124751009047,0.9930900931358337,0.0019463218050077558,0.00025128471315838397
score,0.0017291594413109124,0.002052627271041274,0.00033999983861576766,0.9774312973022461,0.018127055373042822,0.0003197839905624278
score,0.0017259237356483936,0.0024063079617917538,0.000463084812508896,0.9853785037994385,0.009753168560564518,0.0002729761472437531
score,0.01322274561971426,0.3165848042117432,0.002741394971963018,0.41889213025569916,0.24700033152475953,0.001558591378852725
score,0.0288362018764019,0.0033331443555653095,0.0008599063730798662,0.935619592666626,0.030513945966959,0.0008371344883926213
score,0.23134513199329376,0.015540619380772114,0.001136214705184102,0.7129619121551514,0.03811284899711609,0.0009032903471961617
score,0.0090068643912673,0.008181756362318993,0.0007720756693743169,0.20295247435569763,0.7724280953407288,0.006658755708485842
score,0.004857233492657542,0.008678139420226216,0.0005704710492864251,0.9402809143066406,0.04500256944447756,0.0006106808723416179
score,0.2163715809583664,0.009098079986870289,0.001448633847758174,0.7657808661460876,0.0066191451624035835,0.0006817523390054703
score,0.641693115234375,0.005776859354227781,0.0012799166142940521,0.3449297845363617,0.005770296324044466,0.00054996891412884
score,0.008840269409120083,0.2009422779083252,0.005225148983299732,0.7730486392974854,0.011100037954747677,0.0008436837233603001
score,0.44113118131645024,0.016459601931273937,0.0009636653849156573,0.04489919496700168,0.49122700188308954,0.005319309828337282
score,0.006591701201008012,0.003970964452795064,0.0005780839856015518,0.8746143380800883,0.11239624972222373,0.0018486666231183335
score,0.026660584029741585,0.02145611116429791,0.02560175755934324,0.9137768447399139,0.011577605502679944,0.0009270855516660959
score,0.010702837724238634,0.025361740496009588,0.0011849718866869807,0.9516650438308716,0.010556773748248816,0.0005286375671857968
score,0.004650149494409561,0.003586449893191457,0.0008384042303077877,0.8651414513587952,0.12497448921203613,0.000809051445685327
score,0.010155360214412212,0.008957751095294952,0.0008418202050961554,0.9261927008628845,0.05318935588002205,0.0006629417766816914
score,0.35336047410964966,0.023542679846286774,0.0020278391893953085,0.6028869152069092,0.01734428107738495,0.0008378640632145107
score,0.09273935109376907,0.3336559236049652,0.004864488262683153,0.5591094493865967,0.0067857010290026665,0.0028450593817979097
score,0.01425673346966505,0.026884760707616806,0.0014352328144013882,0.8789637088775635,0.0774397999048233,0.0010197552619501948
score,0.01734071411192417,0.007718214299529791,0.0006046970374882221,0.023311147466301918,0.9501165747642517,0.0009085683850571513
score,0.0011466105934232473,0.0006459783180616796,0.0002494571090210229,0.996877908706665,0.0009095162386074662,0.00017057797231245786
score,0.0025254348292946815,0.0032563861459493637,0.0008723558858036995,0.981023371219635,0.011913836933672428,0.0004086240369360894
score,0.9811791777610779,0.0011806065449491143,0.0003063491312786937,0.015299900434911251,0.0017884564585983753,0.00024550899979658425
score,0.13805235410109162,0.05661431699991226,0.0023303396301344037,0.36658212542533875,0.43351540714502335,0.002905423636548221
score,0.9594301581382751,0.00399817293509841,0.0004442200006451458,0.033940572291612625,0.0018858214607462287,0.00030119367875158787
score,0.018654709681868553,0.002826949581503868,0.000762882293201983,0.9245136380195618,0.0526907779276371,0.0005509264883585274
score,0.3574634790420532,0.0032036190386861563,0.0024486705660820007,0.6341442465782166,0.0019551662262529135,0.0007848647073842585
score,0.004223936819471419,0.4470278357039206,0.0014260129246395081,0.4794771745800972,0.04316056799143553,0.024684440111741424
score,0.013751160819083452,0.3839881424792111,0.00887444724503439,0.563081867992878,0.018116297433152795,0.012188161665108055
score,0.022831689566373825,0.033696824219077826,0.0009601200290489942,0.5307427197694778,0.41012895852327347,0.0016396706196246669
score,0.3497744466876611,0.0055306816211668774,0.0005989998608129099,0.606410376727581,0.03702264992170967,0.0006628204428125173
score,0.14760107710026205,0.017896629443081718,0.0031885798283231757,0.8247256477673848,0.0059833291452378035,0.0006047380399346973
score,0.0009914179099723697,0.9940295219421387,0.0006012250087223947,0.0019337922567501664,0.0008696764707565308,0.0015743046533316374
score,0.4979093177244067,0.2042188299819827,0.002019744017161429,0.2852033986710012,0.008879596833139658,0.0017691452230792493
score,0.00579472491517663,0.020185960456728935,0.0011188024654984474,0.9683325886726379,0.004154285881668329,0.0004137233190704137
score,0.015897602774202824,0.3986635357141495,0.005378397996537387,0.4785600006580353,0.08865220751613379,0.012848258018493652
score,0.0025359487626701593,0.4994492696132511,0.00042894837679341435,0.49632357648806646,0.0009216176258632913,0.00034064929059240967
score,0.02143020578660071,0.0032058301148936152,0.0005626211495837197,0.9531259834766388,0.02115358947776258,0.0005218199512455612
score,0.03324649762362242,0.08999641565605998,0.1960513004742097,0.6271126233041286,0.048271338775521144,0.005321761258528568
score,0.05465136840939522,0.5249354243278503,0.0034361404832452536,0.3994203805923462,0.015666386112570763,0.0018903152085840702
score,0.977717399597168,0.0016999967629089952,0.0002681356854736805,0.018075935542583466,0.0018829358741641045,0.00035550203756429255
score,0.03331534191966057,0.37026639841496944,0.013704252836760134,0.5180893689393997,0.061916803009808064,0.0027077990234829485
score,0.0144561369670555,0.55494324862957,0.0013119933428242803,0.4114447901956737,0.013165477255824953,0.004678348312154412
score,0.006026989896781743,0.0023274728446267545,0.0005619043367914855,0.981142669916153,0.009649738960433751,0.00029118241218384355
score,0.3021381413564086,0.1765121202915907,0.0027131585714717703,0.16729220220198235,0.3492268534998099,0.0021174963718901076
score,0.001729541050735861,0.4886064574238844,0.0012309300800552592,0.5055840378627181,0.002459014707710594,0.00039003259007586166
score,0.0020068760495632887,0.0015170695260167122,0.0042717172764241695,0.990120530128479,0.001691234647296369,0.0003925718192476779
score,0.004438942298293114,0.03391587547957897,0.0028093617875128984,0.9180793464183807,0.03949667699635029,0.0012597539753187448
score,0.009684589691460133,0.21915888506919146,0.002743657008977607,0.7595075070858002,0.007843754719942808,0.0010616255458444357
score,0.024186184629797935,0.0014759834157302976,0.022490890696644783,0.9044288992881775,0.039714258164167404,0.007703842129558325
score,0.004250002093613148,0.006349783856421709,0.0012464099563658237,0.9807271957397461,0.007120588794350624,0.0003059704031329602
score,0.3431951217353344,0.08977893902920187,0.0016396487480960786,0.5552780628204346,0.009054098802153021,0.0010540547082200646
score,0.33569134930924827,0.013628868851810694,0.001168872016326835,0.6461886139586568,0.003019281226443127,0.00030301595688797534
score,0.9485998749732971,0.0065618352964520454,0.0007339720032177866,0.029964866116642952,0.013339431025087833,0.0007999526569619775
score,0.007642932701855898,0.0051725865341722965,0.0584191232919693,0.9096658229827881,0.017062773928046227,0.002036739606410265
score,0.0028950744308531284,0.01240148488432169,0.0014345214003697038,0.9804480671882629,0.002371006179600954,0.00044987755245529115
score,0.09510534256696701,0.3776152527425438,0.0037036099238321185,0.5198065564036369,0.002417142502963543,0.0013521049404516816
score,0.0649222582578659,0.0033168343361467123,0.0005161881563253701,0.9180415868759155,0.012489846907556057,0.0007132497266866267
score,0.02858028095215559,0.03147254791110754,0.0013359773147385567,0.4526483416557312,0.4840012267231941,0.0019616003264673054
score,0.001955984393134713,0.0007147392607294023,0.00046984563232399523,0.035622790455818176,0.9595034718513489,0.0017331407871097326
score,0.009796069314082462,0.6391636840999126,0.002269390931663414,0.3067980520427227,0.040861913158247866,0.0011108812177553773
score,0.6582716554403305,0.14137539046350867,0.0030063890881137922,0.08997657895088196,0.10476129711605608,0.0026085680001415312
score,0.012538365088403225,0.025589102413505316,0.0011949740292038769,0.9440945088863373,0.01601663394831121,0.0005663200136041269
score,0.07061084359884262,0.0029305387288331985,0.0008909010794013739,0.9241850972175598,0.0009728704462759197,0.00040969569818116724
score,0.0016111669829115272,0.0008587514166720212,0.0002981045108754188,0.9963352680206299,0.0007068039412843063,0.00018996143626281992
score,0.002887157374061644,0.005794618919026107,0.002384117426117882,0.12349774880567566,0.0565271838568151,0.8089091777801514
score,0.0009785698493942618,0.0012009050697088242,0.00032561030820943415,0.9934722185134888,0.0038270417135208845,0.00019575923215597868
score,0.013237489853054285,0.22627128043677658,0.0033146184869110584,0.7487400770187378,0.007445312716299668,0.0009912631794577464
score,0.005134513368830085,0.1730184709886089,0.001431721480912529,0.7619500160217285,0.05693340755533427,0.0015318852965719998
score,0.4094036305323243,0.0015137755253817886,0.0005026013968745247,0.5841394439339638,0.004063012747792527,0.000377488526282832
score,0.021620696876198053,0.0036454793298617005,0.0009518709557596594,0.900505781173706,0.07279309630393982,0.00048310546844732016
score,0.006615688558667898,0.0029955615755170584,0.00041540456004440784,0.9817742109298706,0.007883835583925247,0.00031529206898994744
score,0.0015942272148095071,0.0011580006103031337,0.00024148371448973194,0.9936632812023163,0.0031671038595959544,0.00017595323879504576
score,0.003257411066442728,0.9893835186958313,0.0014331953134387732,0.004880295135080814,0.0006536014843732119,0.0003919724258594215
score,0.002125745639204979,0.007757037878036499,0.0008858738583512604,0.8272470235824585,0.1598479300737381,0.002136466559022665
score,0.016524571110494435,0.0014799059426877648,0.0007527334673795849,0.8707525730133057,0.10993327526375651,0.0005570046341745183
score,0.005714240483939648,0.0025397713761776686,0.02147434465587139,0.32093092799186707,0.5816750526428223,0.06766564399003983
score,0.0034986386890523136,0.004623266926500946,0.0020567405299516395,0.7565034329891205,0.06638951157219708,0.1669283579904004
score,0.06502838153392076,0.13173876656219363,0.002612730604596436,0.6203927993774414,0.17884483747184277,0.0013824925408698618
score,0.0012826159363612533,0.0015277090133167803,0.000395095776184462,0.9597019255161285,0.036729420942720026,0.00036325890687294304
score,0.005446788854897022,0.015906746266409755,0.0010172402253374457,0.4783506104722619,0.4987001153640449,0.0005784854001831263
score,0.01982111856341362,0.001991349272429943,0.00042126383050344884,0.975950300693512,0.0014948437456041574,0.00032116170041263103
score,0.00586579623632133,0.0011870172747876495,0.00041174766374751925,0.9907196760177612,0.001490345981437713,0.0003254290932090953
score,0.0014007623540237546,0.0008638303261250257,0.00023132262867875397,0.9919911026954651,0.005314687732607126,0.00019837066065520048
score,0.02050555357709527,0.043806086760014296,0.0019415374845266342,0.9073130488395691,0.025749445892870426,0.0006843268929515034
score,0.001944684307090938,0.00354679930023849,0.0013524407986551523,0.8880662322044373,0.10443494468927383,0.0006548425299115479
score,0.013718895614147186,0.05826324224472046,0.0015998927410691977,0.058394379913806915,0.8589209914207458,0.009102574549615383
score,0.06880827806890011,0.19315278436988592,0.003374726918991655,0.7165532410144806,0.016727635636925697,0.001383348397212103
score,0.01486514788120985,0.6440383791923523,0.00340040260925889,0.32438138127326965,0.01180955208837986,0.0015050770016387105
score,0.9193409085273743,0.009496928192675114,0.0016901091439649463,0.06818266957998276,0.0007966241682879627,0.0004926077090203762
score,0.1809215247631073,0.06796544045209885,0.019149065017700195,0.7247704863548279,0.006173013709485531,0.0010205876315012574
score,0.07718794792890549,0.26045945286750793,0.007314302027225494,0.6473917961120605,0.005246816202998161,0.0023996937088668346
score,0.007438259664922953,0.06933321803808212,0.0016188777517527342,0.8963865041732788,0.02111835777759552,0.004104836378246546
score,0.00859176553785801,0.8956177234649658,0.0125235915184021,0.08034659922122955,0.0020380907226353884,0.0008822967065498233
score,0.2091459035873413,0.08642685413360596,0.0025558369234204292,0.42079880833625793,0.2786973714828491,0.0023752739652991295
score,0.0022672051563858986,0.0016851305263116956,0.0003675670304801315,0.9897491335868835,0.005701853893697262,0.0002291153505211696
score,0.0027392023475840688,0.9690919518470764,0.0015253174642566592,0.023066269437549636,0.0019065156811848283,0.0016707673203200102
score,0.0009822819847613573,0.0012250849977135658,0.0003610247222241014,0.9937399625778198,0.0034634931944310665,0.00022812190582044423
score,0.001235193107277155,0.001645208103582263,0.000323199899867177,0.9933990240097046,0.00314036151394248,0.0002571199438534677
score,0.0018184653017669916,0.0005893785855732858,0.00017387008119840175,0.0021041473373770714,0.9948800802230835,0.00043410499347373843
score,0.008335762657225132,0.00559211615473032,0.00046896710409782827,0.9834887385368347,0.0017161616124212742,0.00039832069887779653
score,0.02845136821269989,0.019412696361541748,0.3187052607536316,0.6163465976715088,0.014946351759135723,0.0021377291996032
score,0.018227800726890564,0.0027063689194619656,0.0005562362493947148,0.9748552441596985,0.003394309664145112,0.00026004566461779177
score,0.005530033027753234,0.0685062687844038,0.002029290539212525,0.8241965174674988,0.09818679839372635,0.0015511239762417972
score,0.36145218182355165,0.010280540212988853,0.0009558173187542707,0.6182304471731186,0.008214315283112228,0.000866712027345784
score,0.015252853743731976,0.8298655152320862,0.006671244162134826,0.1428922563791275,0.003190669813193381,0.0021274982718750834
score,0.008993318304419518,0.04247355833649635,0.0029861724469810724,0.5906163454055786,0.3537593185901642,0.0011713216081261635
score,0.0013354264665395021,0.00469199987128377,0.9888814091682434,0.003750019473955035,0.0006055727135390043,0.0007356293499469757
score,0.018395869992673397,0.0106491525657475,0.0008483694982714951,0.7585952281951904,0.21054192702285945,0.0009695334010757506
score,0.0017915185308083892,0.0004057569894939661,0.0002266877272631973,0.9968484044075012,0.0005476567312143743,0.00017991382628679276
score,0.9880173206329346,0.001390386838465929,0.00037880116724409163,0.009494554251432419,0.0004730941145680845,0.0002458197996020317
score,0.0024884685408324003,0.0008640256128273904,0.00020800530910491943,0.9952527284622192,0.001009268220514059,0.00017746287630870938
score,0.03311255946755409,0.45334377884864807,0.0029009778518229723,0.30919429659843445,0.1937900185585022,0.007658373564481735
score,0.006773235276341438,0.17182118259370327,0.33780399220995605,0.4787484076805413,0.003666562493890524,0.001186637848149985
score,0.16047064773738384,0.016883823496755213,0.0008564340823795646,0.800385981798172,0.02071602107025683,0.000687070278218016
score,0.03453113557770848,0.0018500396981835365,0.0007213856588350609,0.9466491043567657,0.015946490224450827,0.0003017991330125369
score,0.010634063743054867,0.05982842668890953,0.0023034904152154922,0.9238343238830566,0.0024945547338575125,0.0009051107335835695
score,0.007401027716696262,0.08030050992965698,0.001291443593800068,0.8968235850334167,0.010503958910703659,0.0036794263869524
score,0.02130987588316202,0.3970506103360094,0.002305704096215777,0.5749577358365059,0.0031269219471141696,0.0012491799934650771
score,0.004924422362819314,0.4874952172394842,0.0023213596577988937,0.4995495746843517,0.00512974732555449,0.0005797116391477175
score,0.01536425796803087,0.8786428570747375,0.0018573289271444082,0.09805404394865036,0.0047768293879926205,0.0013046864769421518
score,0.0023310109972953796,0.004491226281970739,0.0008665138739161193,0.9905823469161987,0.001113476580940187,0.0006154270959086716
score,0.9577566981315613,0.001254109782166779,0.0006218482158146799,0.006251777987927198,0.03376318886876106,0.0003523174091242254
score,0.13307425379753113,0.0291264820843935,0.0011964957229793072,0.8315063714981079,0.003987655974924564,0.0011087511666119099
score,0.00461288692895323,0.0005651339015457779,0.00023810390121070668,0.9932423233985901,0.001171741634607315,0.00016984953253995627
score,0.49790939688682556,0.19847352802753448,0.002907657530158758,0.2609322965145111,0.037648409605026245,0.0021287482231855392
score,0.0032161784765776247,0.0025933250144589692,0.0003991350531578064,0.9686759412288666,0.02478817105293274,0.00032720180752221495
score,0.007050596177577972,0.011573900934308767,0.0007921998621895909,0.9280052483081818,0.051911167334765196,0.0006668591959169134
score,0.04086736962199211,0.0010678396793082356,0.00047974029439501464,0.9549464583396912,0.002372564049437642,0.0002660515601746738
score,0.006469116313382983,0.49033630127087235,0.007585271145217121,0.44814346614293754,0.042908812523819506,0.004557048378046602
score,0.01270685251802206,0.03826844319701195,0.0013679045368917286,0.8257816731929779,0.120963916182518,0.0009112088882829994
score,0.0017884747358039021,0.0017372837755829096,0.00042845215648412704,0.9762632250785828,0.019493011757731438,0.0002896066289395094
score,0.006533562613185495,0.027682616811944172,0.00222301937174052,0.961087167263031,0.0017512215417809784,0.0007223534776130691
score,0.006336436606943607,0.03831510245800018,0.001215879456140101,0.8979508280754089,0.05497775599360466,0.0012040289584547281
score,0.0022844718187116086,0.002816366875777021,0.0003858319469145499,0.9860285520553589,0.008236892288550735,0.000247863914410118
score,0.01099840272217989,0.01799492910504341,0.005069667007774115,0.2952256500720978,0.46900492906570435,0.2017064392566681
score,0.005857662297785282,0.007771443575620651,0.0006136810989119112,0.9727455973625183,0.01255115494132042,0.0004603738780133426
score,0.20763316377997398,0.1334496159106493,0.0028645581332966685,0.615994855761528,0.03864804934710264,0.001409742922987789
score,0.006837430875748396,0.1626388132572174,0.002758571645244956,0.7165850400924683,0.10729679465293884,0.0038833257276564837
score,0.02174581540748477,0.09608221240341663,0.0017341592465527356,0.776390016078949,0.10271644126623869,0.0013313425588421524
score,0.47263151314109564,0.014805111102759838,0.0010415198921691626,0.46777121908962727,0.04221413657069206,0.0015364332939498127
score,0.03608417138457298,0.0821790024638176,0.002086139749735594,0.7061760425567627,0.17159640789031982,0.0018781829858198762
score,0.016212578862905502,0.02926223911345005,0.0012919033179059625,0.9042180180549622,0.04816892370581627,0.0008462746627628803
score,0.004890041425824165,0.004513965453952551,0.0006464332109317183,0.8254964351654053,0.16366606950759888,0.0007870329427532852
score,0.2297748066484928,0.09773700835648924,0.0062771862430963665,0.44327275082468987,0.21843989612534642,0.004498354930547066
score,0.003186286659911275,0.00858793593943119,0.0021865679882466793,0.8568012714385986,0.12469784915447235,0.004540081601589918
score,0.0047520119696855545,0.013061804114840925,0.0012391366180963814,0.9783350229263306,0.0022449662210419774,0.00036701522185467184
score,0.019032172218430787,0.22571044781943783,0.0015106852079043165,0.1073785840999335,0.6433234959840775,0.0030446397431660444
score,0.0047911726869642735,0.9493120312690735,0.001323521020822227,0.04095502197742462,0.002443975768983364,0.0011743467766791582
score,0.00930044800043106,0.0009934171102941036,0.0002199066657340154,0.9879807829856873,0.0013010407565161586,0.00020433147437870502
score,0.002853212528862059,0.4973907077219337,0.0005108422919875011,0.4960326747968793,0.002099460340104997,0.001113081831135787
score,0.00047894413000904024,0.0003588914987631142,0.00013239939289633185,0.0018715527839958668,0.9966620206832886,0.0004963024402968585
score,0.3373493943363428,0.029013589024543762,0.001128057308960706,0.6150971800088882,0.016649530734866858,0.0007622366101713851
score,0.01582895778119564,0.005784153006970882,0.000520611007232219,0.9649660587310791,0.012402384541928768,0.0004978929064236581
score,0.902125895023346,0.022231677547097206,0.0011274288408458233,0.06200823187828064,0.01131956372410059,0.001187146408483386
score,0.03977971151471138,0.0019654445350170135,0.0006401062128134072,0.8772003054618835,0.0797133818268776,0.000701081589795649
score,0.025962620740756392,0.02056927513331175,0.0015736744971945882,0.7821447253227234,0.16715671448037028,0.0025930480333045125
score,0.007090643513947725,0.04986247420310974,0.02917460724711418,0.7327923774719238,0.17918485403060913,0.0018950498197227716
score,0.0013649147003889084,0.000874398450832814,0.0002665894862730056,0.9962159991264343,0.0010784248588606715,0.0001996861246880144
score,0.020852369954809546,0.19630396459251642,0.005737380299251527,0.7667299807071686,0.009506617672741413,0.0008696940494701266
score,0.0028036467265337706,0.00393153540790081,0.0005911270272918046,0.9279140830039978,0.0639343187212944,0.0008252915577031672
score,0.0035040400689467788,0.007150459859985858,0.0017246761708520353,0.5512655414640903,0.12861621694173664,0.30773908425908303
score,0.0008185137412510812,0.0010459948098286986,0.00035017365007661283,0.03224368765950203,0.9648511409759521,0.0006904543843120337
score,0.0704249941627495,0.3817824380239472,0.001682817644905299,0.03912888473132625,0.4351772889494896,0.07180352706927806
score,0.003644573036581278,0.0006087376386858523,0.0002000490203499794,0.9945358037948608,0.0008603381575085223,0.00015048938803374767
score,0.1613930671592243,0.07573131864774041,0.0017560323612997308,0.748336136341095,0.01185522391460836,0.0009282488390454091
score,0.1192079409956932,0.004934278316795826,0.0007654336513951421,0.8667547106742859,0.007875751703977585,0.0004618758102878928
score,0.5068744104355574,0.001979090098757297,0.00044487537525128573,0.0064235731260851026,0.4774164003902115,0.006861617737740744
score,0.5693410187959671,0.004055858822539449,0.0021374935749918222,0.4057040587067604,0.018024307442829013,0.0007372345135081559
score,0.47899308800697327,0.02510390616953373,0.0014961797278374434,0.4107866585254669,0.08193401247262955,0.0016862156335264444
score,0.0363203939050436,0.032146028243005276,0.0030714994354639202,0.9217315912246704,0.004678493191022426,0.0020520270336419344
score,0.0005607239436358213,0.0005711921839974821,0.0003507465298753232,0.9973052740097046,0.0010314792161807418,0.0001806031068554148
score,0.003764438908547163,0.49337058886885643,0.0011918290983885527,0.05870680324733257,0.4288697838783264,0.014096502389293164
score,0.9607888460159302,0.0018708494026213884,0.0004936160985380411,0.03569288179278374,0.0008604200556874275,0.0002934696094598621
score,0.0007869380060583353,0.0007108294521458447,0.00024086516350507736,0.9969231486320496,0.0010715200332924724,0.0002666528453119099
score,0.003442449029535055,0.05815734714269638,0.0016061257338151336,0.9306924343109131,0.004877034574747086,0.0012246519327163696
score,0.3409038782119751,0.04905865341424942,0.0018790261819958687,0.5985185503959656,0.008519364520907402,0.001120518078096211
score,0.008379084756597877,0.8617913722991943,0.00190228340215981,0.07318698242306709,0.04926895350217819,0.005471214535646141
score,0.0049650323344394565,0.37711780722020194,0.0015758444569655694,0.11549923359416425,0.4983687773346901,0.0024732572492212057
score,0.11740964651107788,0.00418679416179657,0.0012594620930030942,0.8742784261703491,0.001786483800970018,0.001079270034097135
score,0.06999913416802883,0.5188483595848083,0.0028095028828829527,0.1785854697227478,0.22599751502275467,0.003760015359148383
score,0.33269308507442474,0.19232284650206566,0.0026021397206932306,0.2625211924314499,0.20744062401354313,0.002420106902718544
score,0.2530500814318657,0.4687895346432924,0.0011537582613527775,0.08952652290463448,0.17975639179348946,0.00772370642516762
score,0.9342017769813538,0.0009857595432549715,0.00038855805178172886,0.0029040302615612745,0.06072873994708061,0.0007910676649771631
score,0.0006661904044449329,0.0002632051473483443,0.00016207867884077132,0.9978430271148682,0.0009412816725671291,0.0001242074795300141
score,0.005208463408052921,0.0012340637622401118,0.00047377945156767964,0.9834259748458862,0.009372498840093613,0.0002852688485290855
score,0.006241399503778666,0.49663963238708675,0.0005602516466751695,0.48416457045823336,0.010639364714734256,0.001754722383338958
score,0.4306799587793648,0.0025210771709680557,0.0007449870608979836,0.5644142925739288,0.0011751892161555588,0.0004644827567972243
score,0.004545885196421295,0.0039058009861037135,0.0005447620351333171,0.9812695980072021,0.009460180066525936,0.0002736716705840081
score,0.003741363063454628,0.0036859556566923857,0.0005506727029569447,0.9902273416519165,0.0015395756345242262,0.00025514161097817123
score,0.410900354385376,0.059537958819419146,0.004104786203242838,0.32432013750076294,0.19932012679055333,0.0018166280933655798
score,0.01168398279696703,0.005408745724707842,0.003457822371274233,0.8503741025924683,0.12828093767166138,0.0007944371900521219
score,0.009746156632900238,0.27256360091269016,0.0020594450761564076,0.6999797075986862,0.01466633751988411,0.00098473830439616
score,0.0020424502436071634,0.0012054812395945191,0.0002739643969107419,0.9941959381103516,0.0021019945852458477,0.00018019892740994692
score,0.9726420640945435,0.004405079875141382,0.0003972548001911491,0.021413559094071388,0.0008393839234486222,0.00030279697966761887
score,0.013861203333362937,0.016220544930547476,0.0006870503420941532,0.9552753567695618,0.01316918944939971,0.0007866908563300967
score,0.029297107830643654,0.019965220242738724,0.0014633169630542397,0.7699540257453918,0.17842227220535278,0.0008981461869552732
score,0.9672885537147522,0.00686030276119709,0.0005947930039837956,0.015163642354309559,0.006293758749961853,0.0037988421972841024
score,0.0009405547170899808,0.0008980326820164919,0.00045560699072666466,0.0066479467786848545,0.9552510976791382,0.035806845873594284
score,0.00043980422196909785,0.0003417785046622157,0.00020425526599865407,0.9956411123275757,0.0031645738054066896,0.0002084402076434344
score,0.8279610276222229,0.004077600315213203,0.001095003797672689,0.1631622463464737,0.0031782498117536306,0.0005259094759821892
score,0.015071264933794737,0.5085115060210228,0.009173685451969504,0.435506708920002,0.03083642921410501,0.0009003263257909566
score,0.0019747414626181126,0.0009500867454335093,0.0003603537625167519,0.9958938360214233,0.0005976604879833758,0.00022329148487187922
score,0.0010632701450958848,0.0016518868505954742,0.00031905071227811277,0.9934155941009521,0.0033477069810032845,0.00020251049136277288
score,0.005961935123195872,0.0012042424932587892,0.00024140919413184747,0.9831969141960144,0.009152935090241954,0.00024249112902907655
score,0.0007318732677958906,0.0009643154917284846,0.00036318477941676974,0.9955109357833862,0.002188428770750761,0.0002413147740298882
score,0.47302626725286245,0.39751178584992886,0.004432342015206814,0.06975680310279131,0.05345163855236024,0.00182118164957501
score,0.02292855829000473,0.6940183639526367,0.00635994179174304,0.2712571918964386,0.0033153551630675793,0.002120556076988578
score,0.0018800152465701103,0.00039220359758473933,0.00018330654711462557,0.9966511130332947,0.0007645268924534321,0.00012881580914836377
score,0.0007964010583236814,0.000414542097132653,0.0001839157921494916,0.9971979856491089,0.001272491062991321,0.00013466262316796929
score,0.07993081957101822,0.04770426591858268,0.0021472342777997255,0.6050781607627869,0.26284192502498627,0.002297573897521943
score,0.03128890413790941,0.01726959052029997,0.0033445399603806436,0.9435847997665405,0.0041196843376383185,0.00039245169318746775
score,0.006431183312088251,0.22968362143728882,0.0018797415978042409,0.7482654452323914,0.012038050859700888,0.0017018903818097897
