,sadness,joy,love,anger,fear,surprise
score,0.02790360525250435,0.19260671734809875,0.006694984156638384,0.7349581718444824,0.03531472384929657,0.0025218811351805925
score,0.03438739478588104,0.5490629076957703,0.006892549805343151,0.35199207067489624,0.05291476845741272,0.004750320687890053
score,0.016497578471899033,0.7140323519706726,0.007221636362373829,0.23950287699699402,0.018919479101896286,0.003826124593615532
score,0.024373531341552734,0.37722012400627136,0.012428699061274529,0.5208372473716736,0.05863862857222557,0.0065018185414373875
score,0.004805495031177998,0.979427695274353,0.002041354076936841,0.011515021324157715,0.0015955183189362288,0.0006150053814053535
score,0.013343692757189274,0.12076777964830399,0.005813997238874435,0.6253042221069336,0.2284335047006607,0.006336798891425133
score,0.016120191663503647,0.00560800964012742,0.001271936227567494,0.962056577205658,0.014490381814539433,0.00045283889630809426
score,0.016330111771821976,0.5158295631408691,0.003788954811170697,0.21614649891853333,0.24422551691532135,0.00367937795817852
score,0.04776698350906372,0.11869970709085464,0.003980700392276049,0.7429591417312622,0.08431383967399597,0.0022796583361923695
score,0.0279347263276577,0.1636212021112442,0.004867787007242441,0.7766686677932739,0.024388497695326805,0.002519156550988555
score,0.028938891366124153,0.34046870470046997,0.007130065467208624,0.5832001566886902,0.035955850034952164,0.004306350834667683
score,0.013604067265987396,0.6153180599212646,0.004630418494343758,0.3485669493675232,0.014404053799808025,0.003476414131000638
score,0.05843871831893921,0.14499813318252563,0.009781558066606522,0.6390533447265625,0.14178882539272308,0.005939410533756018
score,0.03398429974913597,0.23930571973323822,0.006928437855094671,0.6781861782073975,0.039197325706481934,0.002398056909441948
score,0.00801353994756937,0.023012971505522728,0.002579733030870557,0.905228316783905,0.05960913375020027,0.001556255156174302
score,0.0829293429851532,0.035524409264326096,0.007629436440765858,0.5663943886756897,0.30548661947250366,0.0020358467008918524
score,0.039333999156951904,0.811849057674408,0.010137434117496014,0.10843650251626968,0.02666591852903366,0.0035771739203482866
score,0.007285459898412228,0.06115540489554405,0.004732005763798952,0.8210127353668213,0.10405343770980835,0.0017608877969905734
score,0.058963384479284286,0.029725689440965652,0.0035040497314184904,0.6485201120376587,0.2573148012161255,0.0019719493575394154
score,0.032111167907714844,0.07639724761247635,0.004324654117226601,0.7747946381568909,0.11004818230867386,0.002324128756299615
score,0.11379686743021011,0.4849090278148651,0.006094803102314472,0.21877573430538177,0.17148688435554504,0.004936757497489452
score,0.07824118435382843,0.5143462419509888,0.010256987065076828,0.30622050166130066,0.08595907688140869,0.004976037889719009
score,0.003928236197680235,0.010250735096633434,0.0010957071790471673,0.9006636142730713,0.08332449942827225,0.0007372632389888167
score,0.011678250506520271,0.04492688179016113,0.00334182009100914,0.9221735596656799,0.017164763063192368,0.0007148244185373187
score,0.007929359562695026,0.8699874877929688,0.00462794303894043,0.11006820201873779,0.005447909235954285,0.0019390616798773408
score,0.00063329964177683,0.9970411658287048,0.0005712512065656483,0.0009217879269272089,0.0005259556928649545,0.0003066975623369217
score,0.03923990577459335,0.011540668085217476,0.0016961215296760201,0.5011190176010132,0.4446589946746826,0.0017453106120228767
score,0.022919779643416405,0.07298660278320312,0.002461941447108984,0.8195741772651672,0.0798901841044426,0.002167258644476533
score,0.008053365163505077,0.007367944810539484,0.0011395583860576153,0.8910301923751831,0.09106622636318207,0.0013427918311208487
score,0.033447250723838806,0.015865838155150414,0.004074776545166969,0.8560552597045898,0.08770758658647537,0.0028492845594882965
score,0.00837840884923935,0.008842268027365208,0.0013900066260248423,0.6000314950942993,0.38013437390327454,0.001223352737724781
score,0.010641364380717278,0.03692050278186798,0.0015456823166459799,0.9204188585281372,0.029291734099388123,0.0011819385690614581
score,0.020175201818346977,0.025901461020112038,0.0017359345220029354,0.9200270771980286,0.031014742329716682,0.0011455825297161937
score,0.014707334339618683,0.2633945643901825,0.01376583892852068,0.6529397964477539,0.05114734545350075,0.004045115318149328
score,0.39330020546913147,0.00767441326752305,0.001500664628110826,0.59183669090271,0.005042097996920347,0.0006459857686422765
score,0.001353756757453084,0.0011289927642792463,0.0003833753289654851,0.9865311980247498,0.010282071307301521,0.00032060506055131555
score,0.022512786090373993,0.6027312874794006,0.00932601559907198,0.2600100338459015,0.09803107380867004,0.007388843223452568
score,0.0019363301107659936,0.002818254753947258,0.0006209973944351077,0.99003005027771,0.004339296370744705,0.00025501291383989155
score,0.010690703056752682,0.8210616707801819,0.005510060582309961,0.15359386801719666,0.0070081730373203754,0.002135462826117873
score,0.014856912195682526,0.5893664956092834,0.0047282874584198,0.3488336205482483,0.039601992815732956,0.0026126031298190355
score,0.03546375408768654,0.16079580783843994,0.014160117134451866,0.7330660223960876,0.05095458775758743,0.005559703800827265
score,0.007883592508733273,0.01738079823553562,0.001509296358563006,0.7960829138755798,0.17567302286624908,0.0014704313362017274
score,0.08047045022249222,0.3514402508735657,0.005923893302679062,0.49105188250541687,0.0674452930688858,0.003668184159323573
score,0.017538612708449364,0.16093644499778748,0.005560624413192272,0.7687165141105652,0.04487916827201843,0.002368693007156253
score,0.03661315143108368,0.3914578855037689,0.005788172595202923,0.5337356328964233,0.028238624334335327,0.004166575614362955
score,0.09162342548370361,0.16178710758686066,0.00350600341334939,0.6910930871963501,0.04946918785572052,0.00252112140879035
score,0.588431715965271,0.08483082801103592,0.004513932392001152,0.2663175165653229,0.053275302052497864,0.0026306079234927893
score,0.043484874069690704,0.45450493693351746,0.006288242992013693,0.48699429631233215,0.006295521277934313,0.0024321479722857475
score,0.0020211837254464626,0.992523729801178,0.0009742476977407932,0.0025341908913105726,0.001251294743269682,0.0006954017444513738
score,0.01226615346968174,0.9219065308570862,0.005802365485578775,0.049088940024375916,0.007746044080704451,0.003190001705661416
score,0.01313642505556345,0.14296624064445496,0.004257577937096357,0.7384744882583618,0.09944958239793777,0.0017156485700979829
score,0.0031753634102642536,0.005887454375624657,0.0014403004897758365,0.5768135190010071,0.4108492434024811,0.001834169845096767
score,0.04587474465370178,0.7444350719451904,0.0065878890454769135,0.17925415933132172,0.021654294803738594,0.0021938339341431856
score,0.16886673867702484,0.05143554508686066,0.0035139189567416906,0.6147916913032532,0.15815772116184235,0.003234405303373933
score,0.028064187616109848,0.1684398502111435,0.005754653364419937,0.7828180193901062,0.012871815823018551,0.0020515297073870897
score,0.0047745611518621445,0.0063024903647601604,0.0012421025894582272,0.9749374985694885,0.011983389034867287,0.0007599730743095279
score,0.0011152805527672172,0.0013620940735563636,0.0006075862911529839,0.9956075549125671,0.001058539841324091,0.0002488483441993594
score,0.015747930854558945,0.13373322784900665,0.004927647300064564,0.8058491945266724,0.03741256147623062,0.0023294000420719385
score,0.0056376648135483265,0.9155133366584778,0.004857101012021303,0.0684100091457367,0.003957296255975962,0.0016246752347797155
score,0.029074285179376602,0.3855310380458832,0.008720004931092262,0.5103580951690674,0.06005880609154701,0.0062577747739851475
score,0.05541233345866203,0.00791509822010994,0.0012625862145796418,0.8801904320716858,0.053940027952194214,0.0012794455979019403
score,0.010419879108667374,0.006343148183077574,0.0007629579049535096,0.9749698042869568,0.00704624829813838,0.00045796838821843266
score,0.013650074601173401,0.05503854155540466,0.0036247374955564737,0.7373705506324768,0.18810874223709106,0.002207397250458598
score,0.014413571916520596,0.7279719114303589,0.005855133291333914,0.1632002592086792,0.08123862743377686,0.00732051208615303
score,0.016244079917669296,0.0710982084274292,0.008677085861563683,0.8523294925689697,0.04751473292708397,0.004136334639042616
score,0.007354430854320526,0.8994486331939697,0.002855286467820406,0.056602843105793,0.03169794753193855,0.002040866296738386
score,0.02541855350136757,0.08139368891716003,0.004417929332703352,0.712014377117157,0.17379671335220337,0.0029587431345134974
score,0.046642180532217026,0.5759283900260925,0.009968160651624203,0.29091036319732666,0.07298097014427185,0.0035699892323464155
score,0.05604562163352966,0.222709059715271,0.01152277272194624,0.6138125061988831,0.08730325847864151,0.00860679429024458
score,0.0172987412661314,0.5065159797668457,0.013639423996210098,0.4193069338798523,0.039562419056892395,0.0036764994729310274
score,0.07889966666698456,0.08028988540172577,0.004797568544745445,0.5933162569999695,0.23939839005470276,0.003298191586509347
score,0.008727816864848137,0.9389960765838623,0.002951899077743292,0.018057189881801605,0.029416687786579132,0.0018501938320696354
score,0.011675330810248852,0.03581305965781212,0.0016822268953546882,0.8752922415733337,0.07427576929330826,0.0012614144943654537
score,0.003962610382586718,0.007935605011880398,0.0007205632282420993,0.9810185432434082,0.005860928911715746,0.0005018090596422553
score,0.02306881919503212,0.620405912399292,0.005407553631812334,0.2643604874610901,0.08420798927545547,0.0025492897257208824
score,0.02700469084084034,0.2985333204269409,0.009859072975814342,0.635744571685791,0.02567046694457531,0.003187919734045863
score,0.01599590852856636,0.1591026335954666,0.0103797297924757,0.506094753742218,0.3039959967136383,0.004431010689586401
score,0.02444411627948284,0.31136995553970337,0.009307963773608208,0.6286399960517883,0.02324935793876648,0.0029885706026107073
score,0.016006259247660637,0.2913883924484253,0.004465264733880758,0.6106565594673157,0.07528261095285416,0.002200912218540907
score,0.19422395527362823,0.09655998647212982,0.006076025776565075,0.5564018487930298,0.14316225051879883,0.003575907787308097
score,0.0712522342801094,0.11624501645565033,0.004052767064422369,0.41556400060653687,0.3899138867855072,0.0029721290338784456
score,0.018009595572948456,0.048084061592817307,0.0026034777984023094,0.9035846590995789,0.02611730992794037,0.0016009005485102534
score,0.03025059401988983,0.7691646814346313,0.005776954814791679,0.17151205241680145,0.01951681263744831,0.0037788711488246918
score,0.010227052494883537,0.871447741985321,0.006704276893287897,0.10702276229858398,0.003588780527934432,0.0010093676391988993
score,0.008857522159814835,0.031016051769256592,0.0031133496668189764,0.8945243954658508,0.060609057545661926,0.0018796493532136083
score,0.003167462768033147,0.9881821274757385,0.0012124063214287162,0.004421847872436047,0.0025941901840269566,0.00042196037247776985
score,0.0072327046655118465,0.005590133834630251,0.0005644811899401248,0.10529427975416183,0.8803594708442688,0.000958855845965445
score,0.0007864229846745729,0.9962298274040222,0.0005596174160018563,0.0011373443994671106,0.0009246747940778732,0.00036204009666107595
score,0.05425306037068367,0.17644906044006348,0.006125590298324823,0.5111480951309204,0.2484205663204193,0.003603630466386676
score,0.03054586797952652,0.20454587042331696,0.006277410313487053,0.5603801012039185,0.19580280780792236,0.002447953214868903
score,0.005332108121365309,0.016559842973947525,0.0013806720962747931,0.9215139746665955,0.05397722125053406,0.0012362096458673477
score,0.2807038128376007,0.02707361802458763,0.00350557966157794,0.636600911617279,0.04988531395792961,0.0022307271137833595
score,0.03694327548146248,0.0639483779668808,0.0033233286812901497,0.8671997785568237,0.026989448815584183,0.0015957767609506845
score,0.01756102778017521,0.012430146336555481,0.001962853129953146,0.7576392292976379,0.20911675691604614,0.0012899759458377957
score,0.003665532451122999,0.03157690912485123,0.002149253385141492,0.9529386162757874,0.00873609445989132,0.0009335873182862997
score,0.014613153412938118,0.8218554854393005,0.004211259074509144,0.08768211305141449,0.0690019503235817,0.00263608293607831
score,0.032503366470336914,0.7338311672210693,0.01167458388954401,0.1938580870628357,0.023662053048610687,0.004470737185329199
score,0.03462611511349678,0.927180826663971,0.014230729080736637,0.01277055311948061,0.008722547441720963,0.002469118218868971
score,0.0293741337954998,0.21063527464866638,0.007815827615559101,0.7125580310821533,0.036683082580566406,0.002933572279289365
score,0.003488238202407956,0.0028518526814877987,0.0014145078603178263,0.35617247223854065,0.6342964768409729,0.0017764454241842031
score,0.005293293856084347,0.005503809545189142,0.0009245167602784932,0.9578221440315247,0.02993532456457615,0.000520876026712358
score,0.005984330549836159,0.029950784519314766,0.0018700661603361368,0.44521719217300415,0.514792799949646,0.002184839453548193
score,0.013240380212664604,0.012695172801613808,0.0020586438477039337,0.8436593413352966,0.12684810161590576,0.001498344005085528
score,0.018098561093211174,0.5028742551803589,0.03137838467955589,0.4274671971797943,0.017058389261364937,0.003123209113255143
score,0.015052667818963528,0.6060842871665955,0.0055421749129891396,0.30007675290107727,0.07088147848844528,0.0023626761976629496
score,0.01930941455066204,0.35696670413017273,0.006302221678197384,0.4740026593208313,0.13884402811527252,0.004575032275170088
score,0.01785889081656933,0.3101624548435211,0.006024338770657778,0.6229879856109619,0.040017638355493546,0.0029487311840057373
score,0.02177971787750721,0.13966183364391327,0.0063066077418625355,0.7583766579627991,0.07169646769762039,0.0021786666475236416
score,0.0015527182258665562,0.9880654811859131,0.0016577949281781912,0.005999358836561441,0.0022127351257950068,0.000511869031470269
score,0.09201696515083313,0.2170199453830719,0.007794697768986225,0.2849855124950409,0.39155611395835876,0.006626727990806103
score,0.009395813569426537,0.04327426850795746,0.004661763086915016,0.9134447574615479,0.028314998373389244,0.0009084481280297041
score,0.0019250403856858611,0.9923890233039856,0.0012933425605297089,0.003259247401729226,0.0007320980075746775,0.00040123582584783435
score,0.014638958498835564,0.15009966492652893,0.0032775027211755514,0.6969922780990601,0.13258394598960876,0.0024076406843960285
score,0.04416888207197189,0.36612793803215027,0.00600742781534791,0.42101210355758667,0.15880662202835083,0.003877107985317707
score,0.013967664912343025,0.05574633181095123,0.0039797574281692505,0.5079150795936584,0.41460564732551575,0.0037854777183383703
score,0.004803662188351154,0.01285457331687212,0.0016968190902844071,0.9551647305488586,0.024798784404993057,0.0006814314401708543
score,0.038750115782022476,0.6701655387878418,0.006903588771820068,0.238278329372406,0.0395343154668808,0.006367992144078016
score,0.08656562864780426,0.3615032732486725,0.009942539967596531,0.4836269021034241,0.05312378332018852,0.0052379826083779335
score,0.056167151778936386,0.18009831011295319,0.01355296652764082,0.5757355690002441,0.16797249019145966,0.006473504472523928
score,0.002871181583032012,0.00458688335493207,0.0009962052572518587,0.9849396347999573,0.00633998541161418,0.0002660683821886778
score,0.0065007684752345085,0.9695243835449219,0.003468230599537492,0.014402896165847778,0.00502137141302228,0.0010823346674442291
score,0.012288960628211498,0.2200150489807129,0.004441853612661362,0.7108379602432251,0.04949026554822922,0.002925894921645522
score,0.060034532099962234,0.31846511363983154,0.004019207786768675,0.5090780854225159,0.10488488525152206,0.0035181434359401464
score,0.01726388931274414,0.7028915882110596,0.006986184511333704,0.2574397921562195,0.013323246501386166,0.0020953956991434097
score,0.0063903843984007835,0.008909603580832481,0.003015645779669285,0.3652818202972412,0.6149565577507019,0.0014459957601502538
score,0.0022908328101038933,0.9867804646492004,0.001715385471470654,0.006314180791378021,0.0023429228458553553,0.0005562671576626599
score,0.008230794221162796,0.8848258852958679,0.0038684792816638947,0.07592464983463287,0.024537786841392517,0.00261235935613513
score,0.016575533896684647,0.4061721861362457,0.016584664583206177,0.5316759943962097,0.025153640657663345,0.0038379270117729902
score,0.1791069358587265,0.1370430290699005,0.008101582527160645,0.5087866187095642,0.16227507591247559,0.004686746280640364
score,0.003109481418505311,0.0022060158662497997,0.0007700736168771982,0.9863783121109009,0.0071321409195661545,0.00040405188337899745
score,0.07002975046634674,0.02891022339463234,0.001781471073627472,0.18026870489120483,0.7161528468132019,0.0028570129070430994
score,0.02323535643517971,0.009159340523183346,0.0014830789295956492,0.18525752425193787,0.7797614932060242,0.0011031475150957704
score,0.017409084364771843,0.4828845262527466,0.003929025027900934,0.4489709734916687,0.04291733354330063,0.0038890792056918144
score,0.003122916677966714,0.005850899964570999,0.0011689297389239073,0.9065860509872437,0.08234190940856934,0.0009293688926845789
score,0.016922445967793465,0.7732056379318237,0.007824287749826908,0.17077980935573578,0.028939606621861458,0.0023280747700482607
score,0.021457139402627945,0.5197446346282959,0.004619969520717859,0.4251958429813385,0.02654094621539116,0.0024414840154349804
score,0.0007955781766213477,0.9943106174468994,0.0012337893713265657,0.0024183497298508883,0.0006514982669614255,0.0005901381955482066
score,0.006095800548791885,0.015855899080634117,0.0022327781189233065,0.6543701887130737,0.3184640407562256,0.0029812706634402275
score,0.030656011775135994,0.10443149507045746,0.0029585505835711956,0.8363089561462402,0.022909386083483696,0.00273556774482131
score,0.04015957564115524,0.6336841583251953,0.005802962463349104,0.28499752283096313,0.030229585245251656,0.005126212723553181
score,0.04786313325166702,0.0674355998635292,0.006931889336556196,0.7649909257888794,0.10775168985128403,0.005026778671890497
score,0.03223129361867905,0.5984665751457214,0.00896767619997263,0.27781516313552856,0.07735131680965424,0.00516793318092823
score,0.009593524038791656,0.009622550569474697,0.00117741827853024,0.9148434996604919,0.06366709619760513,0.0010959276696667075
score,0.5132423043251038,0.06733426451683044,0.014182254672050476,0.17557403445243835,0.2254239171743393,0.004243152216076851
score,0.0036053196527063847,0.0030966438353061676,0.0007107028504833579,0.9317731261253357,0.060191743075847626,0.0006224477547220886
score,0.006183970719575882,0.004894377663731575,0.0012834477238357067,0.9461723566055298,0.04061834141612053,0.0008474027854390442
score,0.004923325497657061,0.9713900685310364,0.0017891525058075786,0.015685971826314926,0.004586406517773867,0.0016249766340479255
score,0.010087504051625729,0.02275089919567108,0.00188366137444973,0.8582527041435242,0.10362232476472855,0.0034030103124678135
score,0.05910224840044975,0.8380517363548279,0.006196241360157728,0.0774981901049614,0.01619638316333294,0.002955231349915266
score,0.027451995760202408,0.06684759259223938,0.004682832397520542,0.8147242665290833,0.08195780217647552,0.004335596226155758
score,0.0039705862291157246,0.0038029628340154886,0.0004800532478839159,0.026004761457443237,0.96502685546875,0.0007147766300477087
score,0.008248180150985718,0.008840669877827168,0.0014180372236296535,0.4306820034980774,0.5491216778755188,0.0016894025029614568
score,0.006364314816892147,0.9509367942810059,0.007899938151240349,0.029643505811691284,0.004274818114936352,0.0008805909310467541
score,0.014087636955082417,0.22347936034202576,0.005444137379527092,0.7114718556404114,0.04240024462342262,0.0031168723944574594
score,0.011584403924643993,0.003442990593612194,0.000952193106058985,0.9395949840545654,0.043901342898607254,0.0005241359467618167
score,0.01035291701555252,0.7714086174964905,0.005664764437824488,0.1989351212978363,0.012081184424459934,0.0015573439886793494
score,0.5380237698554993,0.039569344371557236,0.005705324001610279,0.38001948595046997,0.032527416944503784,0.004154657945036888
score,0.028066275641322136,0.5173336267471313,0.014988618902862072,0.41662925481796265,0.018607916310429573,0.00437427032738924
score,0.0005888868472538888,0.9968462586402893,0.0006780230905860662,0.0009138388559222221,0.0006211064755916595,0.00035169016337022185
score,0.0021020863205194473,0.0006352756172418594,0.0014578198315575719,0.9928374886512756,0.0026788851246237755,0.00028846782515756786
score,0.15005266666412354,0.17112818360328674,0.007395626045763493,0.6368207335472107,0.031182223930954933,0.003420552471652627
score,0.027040814980864525,0.0880666971206665,0.0036539253778755665,0.6308463215827942,0.24668003618717194,0.0037121630739420652
score,0.0023411123547703028,0.9766579866409302,0.0041641914285719395,0.014382279478013515,0.0015634037554264069,0.0008910257602110505
score,0.015280436724424362,0.9006391763687134,0.008534535765647888,0.06664199382066727,0.00804112758487463,0.000862679211422801
score,0.029363855719566345,0.5146560668945312,0.014586498029530048,0.4168797433376312,0.019265340641140938,0.005248487927019596
score,0.020672576501965523,0.4990388751029968,0.009751755744218826,0.37920311093330383,0.08671697974205017,0.004616648890078068
score,0.01895022764801979,0.5367351770401001,0.004863273818045855,0.3738897144794464,0.06203785166144371,0.003523716703057289
score,0.005447259172797203,0.06241894140839577,0.002633478492498398,0.1002398207783699,0.8259412050247192,0.0033192988485097885
score,0.01939639449119568,0.08391223847866058,0.0029402547515928745,0.8523327708244324,0.03972693160176277,0.0016914455918595195
score,0.024669919162988663,0.0545959398150444,0.003245463827624917,0.8437281847000122,0.07206974923610687,0.0016907367389649153
score,0.04006967693567276,0.21855801343917847,0.005545019172132015,0.6043500900268555,0.12838850915431976,0.003088657045736909
score,0.012968243099749088,0.02790980413556099,0.0036964144092053175,0.8281025290489197,0.12563692033290863,0.0016861058538779616
score,0.010115290991961956,0.050715599209070206,0.0027685861568897963,0.7669574022293091,0.16708454489707947,0.002358559984713793
score,0.022644197568297386,0.3919442296028137,0.0056774066761136055,0.49503976106643677,0.08161275833845139,0.003081678645685315
score,0.002830600133165717,0.9651748538017273,0.0024199967738240957,0.024283474311232567,0.004703406244516373,0.0005874749040231109
score,0.0005861708195880055,0.00046724872663617134,0.00028017390286549926,0.9973926544189453,0.0010843861382454634,0.00018939787696581334
score,0.0004824217758141458,0.9970377683639526,0.0015719201182946563,0.0005046925507485867,0.0002638934529386461,0.00013938192569185048
score,0.00043052155524492264,0.9975734353065491,0.00038633207441307604,0.0006283200345933437,0.0007179058738984168,0.00026345241349190474
score,0.0052824439480900764,0.9569376111030579,0.003160233609378338,0.03064200095832348,0.003038886934518814,0.0009388986509293318
score,0.006051828619092703,0.9496369957923889,0.0032413110602647066,0.027745835483074188,0.012471199966967106,0.0008527879836037755
score,0.017344972118735313,0.14146418869495392,0.004248152486979961,0.8126068711280823,0.02307487092912197,0.0012609482510015368
score,0.09592824429273605,0.6771194338798523,0.008425680920481682,0.18770290911197662,0.027860306203365326,0.0029634356033056974
score,0.9863376021385193,0.0005683978088200092,0.0003187247784808278,0.010104055516421795,0.0024499534629285336,0.00022127565171103925
score,0.008653148077428341,0.8407315015792847,0.04971254616975784,0.0873662531375885,0.012391491793096066,0.0011450494639575481
score,0.007986560463905334,0.0029444165993481874,0.0013239466352388263,0.6478461623191833,0.33892133831977844,0.0009776666993275285
score,0.01922481134533882,0.0061140600591897964,0.0018697347259148955,0.6702457666397095,0.3011470139026642,0.0013986658304929733
score,0.010531704872846603,0.040031395852565765,0.002061254344880581,0.7578160762786865,0.18831083178520203,0.0012487281346693635
score,0.0496964156627655,0.07306862622499466,0.011883283033967018,0.15138235688209534,0.7089893221855164,0.004979975521564484
score,0.006875115446746349,0.007156993728131056,0.0009742003749124706,0.8657503128051758,0.11843331903219223,0.000810092780739069
score,0.36633577942848206,0.0057908883318305016,0.0008711518603377044,0.5999605655670166,0.025544362142682076,0.001497190329246223
score,0.1434013992547989,0.5921560525894165,0.008390424773097038,0.19477763772010803,0.05564345791935921,0.005630985833704472
score,0.012656849808990955,0.0006507356883957982,0.00041912667802535,0.976448655128479,0.009607061743736267,0.00021749820734839886
score,0.006697964854538441,0.00799936056137085,0.0017465713899582624,0.9753222465515137,0.007497882004827261,0.000735919747967273
score,0.03085600957274437,0.14913183450698853,0.009785662405192852,0.20944750308990479,0.5930580496788025,0.007720957510173321
score,0.009467361494898796,0.04381294175982475,0.0014551922213286161,0.9196686744689941,0.024710120633244514,0.0008857512730173767
score,0.007333956193178892,0.7278841137886047,0.016352852806448936,0.21844229102134705,0.026689819991588593,0.0032970339525491
score,0.023400088772177696,0.3875220715999603,0.006041535176336765,0.546030580997467,0.03393556922674179,0.003070145146921277
score,0.03439450263977051,0.27901992201805115,0.004426892846822739,0.5812613368034363,0.09769801050424576,0.0031993617303669453
score,0.02541009895503521,0.09895481914281845,0.007745472248643637,0.7815424203872681,0.08205543458461761,0.004291732795536518
score,0.01452789269387722,0.5831860899925232,0.0034780134446918964,0.3719327449798584,0.02285643108189106,0.004018842708319426
score,0.007093298248946667,0.026770632714033127,0.0026761724147945642,0.9500096440315247,0.012861930765211582,0.0005882983095943928
score,0.0061902934685349464,0.007997805252671242,0.0009493715479038656,0.21703585982322693,0.7666178941726685,0.0012087932555004954
score,0.04999885335564613,0.5610347390174866,0.006277106702327728,0.2799023985862732,0.09895221143960953,0.003834753530099988
score,0.012650305405259132,0.15019576251506805,0.004756830632686615,0.7279626727104187,0.1026073768734932,0.001827067811973393
score,0.009625124745070934,0.05585552379488945,0.0029214497189968824,0.8518660068511963,0.07752512395381927,0.002206806791946292
score,0.5521466135978699,0.18311308324337006,0.00594389857724309,0.1538100391626358,0.0994243174791336,0.0055619808845222
score,0.01575198769569397,0.5341759920120239,0.006837369408458471,0.3445885181427002,0.0954509750008583,0.0031951568089425564
score,0.0036527684424072504,0.01522089820355177,0.0014719526516273618,0.9497159123420715,0.029211364686489105,0.0007270514033734798
score,0.15103068947792053,0.4292319416999817,0.009830408729612827,0.31514161825180054,0.09247411042451859,0.0022910977713763714
score,0.2110109031200409,0.027402514591813087,0.003494692500680685,0.6662017703056335,0.08916358649730682,0.0027266081888228655
score,0.011774551123380661,0.15121689438819885,0.004355273675173521,0.6811676621437073,0.14701227843761444,0.004473328590393066
score,0.013163965195417404,0.09309063851833344,0.008441252633929253,0.8471821546554565,0.035098545253276825,0.0030233636498451233
score,0.009083348326385021,0.022066032513976097,0.0015607256209477782,0.9417225122451782,0.024901224300265312,0.0006662096711806953
score,0.006970165763050318,0.019381750375032425,0.0024398798123002052,0.4438796937465668,0.5219821333885193,0.0053463890217244625
score,0.08963935822248459,0.01915832608938217,0.0023136413656175137,0.7834737300872803,0.10389594733715057,0.0015189707046374679
score,0.19483551383018494,0.02546893246471882,0.0028366143815219402,0.7565982937812805,0.018192965537309647,0.002067676978185773
score,0.9223761558532715,0.007763393688946962,0.0015674815513193607,0.03910210356116295,0.0272294282913208,0.001961235422641039
